"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TMEM150C",-1.30088887468934,7.98908503810002,-7.17212526940132,1.44101853839945e-12,7.65200807623006e-12,17.7395417673759
"MFGE8",0.718893463541034,11.0055536802427,7.17058958956212,1.45647215160796e-12,7.7316345095588e-12,17.7291170326452
"MORN1",-0.701403215956017,6.0907319897603,-7.16400581709322,1.52459124222095e-12,8.07798658500039e-12,17.6844468698738
"TLX1",1.40795411720088,2.13708706912747,7.16272298226215,1.53822390180897e-12,8.145100817585e-12,17.6757472831768
"SPC24",0.763027797437831,4.26986905595571,7.1622210071188,1.54359092379212e-12,8.16839062747227e-12,17.672343504414
"PLAU",0.705518755852559,10.4722418765022,7.16089233274844,1.55788581953932e-12,8.23886621089077e-12,17.6633351047901
"CNR1",-1.11012514372746,4.32434622550771,-7.15569800505982,1.61502926686264e-12,8.50639243773844e-12,17.6281320693705
"GINS4",0.663361135384009,7.57525981263375,7.15357499109032,1.6389732364754e-12,8.61904697011462e-12,17.6137505928543
"NLRP6",-0.823259077404913,2.15180935468265,-7.15237337163622,1.65267966481831e-12,8.68841725285559e-12,17.6056124258364
"TMEM215",-1.0884515739269,2.45349765800595,-7.15055155012408,1.67367558838611e-12,8.79238704971331e-12,17.5932761885054
"ZSCAN23",-0.948868393431948,3.41024922116299,-7.1493408161438,1.68777364490863e-12,8.85910442620105e-12,17.5850794214404
"CDKL2",-1.03929552190969,2.97800429935653,-7.14648187712237,1.72152844840614e-12,9.03066167414292e-12,17.5657291395068
"KYNU",1.034511608931,7.13966510487367,7.13885714233348,1.81482882567798e-12,9.50530687734754e-12,17.5141564420131
"LCN10",-0.922404769041756,2.39867230184029,-7.13868785076019,1.81695575619255e-12,9.51349234032519e-12,17.5130119396341
"ANKRD20A3",-0.711056892749402,2.46894957199285,-7.13729900343537,1.83449754059262e-12,9.5934266735177e-12,17.5036235065312
"TNNI3K",-0.900796199204609,3.55737567821897,-7.13675243555697,1.84144647639554e-12,9.62379759045888e-12,17.4999292282516
"TSPAN33",0.594348809780511,8.43046597386459,7.13655245700417,1.84399541313637e-12,9.63413340847116e-12,17.4985776274667
"ITIH3",-0.815103023455267,2.86964273668019,-7.13296877241341,1.8902653104419e-12,9.86975989492344e-12,17.4743622670915
"OMD",-1.1102623521935,7.08172843197398,-7.13162721565784,1.90787832630869e-12,9.9524800411989e-12,17.4653000394141
"GPR156",0.899221089816945,2.38376421405405,7.12634355255352,1.97882795418859e-12,1.03002881010465e-11,17.429623803526
"LRMP",-0.731410351223067,5.91713650694768,-7.12611854137472,1.98190628838693e-12,1.03131285262714e-11,17.4281050174944
"FIBCD1",1.31464782963253,3.78915468696934,7.1255371438911,1.98988207301958e-12,1.03482458098906e-11,17.4241808866834
"ATP10B",1.00711096383519,2.06741117703973,7.12327452352304,2.02122261274288e-12,1.05079899395526e-11,17.408912125005
"PCSK1N",1.5044424093351,3.8314276695031,7.11748853158002,2.10358920982743e-12,1.09092964402643e-11,17.3698866205098
"DSC2",0.903690778111081,9.91250127208945,7.10995550331027,2.21578254332412e-12,1.14734948090762e-11,17.3191205493481
"MKRN3",1.38933289056851,2.81879563345199,7.10723304248905,2.25775876813645e-12,1.16836764727282e-11,17.3007854642073
"FADS1",0.737769733541258,8.90989283391704,7.10686973427565,2.2634191779592e-12,1.17093755939515e-11,17.2983391546672
"FGF18",-0.738544213110829,3.57475836420433,-7.10302501350085,2.32418156064887e-12,1.20200312849872e-11,17.2724579248338
"CCK",0.617341412422586,0.649271156831298,7.100813580181,2.35985416995216e-12,1.21970397107702e-11,17.2575771065995
"KDELR3",0.606689696910358,9.4038520569015,7.09803913859371,2.40537002507458e-12,1.24132697285443e-11,17.2389137016399
"SYT6",-0.711506524177123,3.10217480457247,-7.09682914047735,2.42548955712463e-12,1.25132705356093e-11,17.2307762217315
"HK3",0.926779102584738,5.55262862450293,7.0934791421065,2.48205877810838e-12,1.27934347026541e-11,17.2082533467251
"KCNMA1",-0.911916531845501,8.81047239363395,-7.08261201184706,2.67463231535599e-12,1.37649295082328e-11,17.1352570332241
"GALNT7",-0.681408834569089,10.8790508998486,-7.08223557777999,2.68155952774563e-12,1.3796370175543e-11,17.1327302748332
"GPR139",-0.918051073480914,1.03001918462949,-7.08029635546712,2.71752563656046e-12,1.39686284244414e-11,17.1197154522672
"AKAP12",-0.735302291294284,8.9852546096581,-7.07811705459737,2.75850996824943e-12,1.41663430616707e-11,17.1050932182887
"NDRG4",0.758303112223526,6.55743315038697,7.07585127587443,2.80176425316723e-12,1.43709714506281e-11,17.0898950649192
"CSPG5",0.703269891471766,5.08941570471722,7.0752175524468,2.81398094061392e-12,1.44204766221373e-11,17.0856450280415
"SPAG5",0.630293561996231,9.25584204393911,7.07349318525233,2.84748813091408e-12,1.45877543523287e-11,17.0740823803966
"MAGEA4",1.28717290668186,1.01492646914001,7.06842831144068,2.94818881169114e-12,1.50807413737249e-11,17.0401348794293
"CLDN11",-0.926689279883351,6.51793990315189,-7.06397827240294,3.03954591769499e-12,1.55245129927093e-11,17.0103264673908
"PRDM13",0.775913928235519,0.578611328522637,7.06306518674154,3.05863200046208e-12,1.56125389490899e-11,17.0042122967507
"SECTM1",0.771093273037671,8.90459507670974,7.05471729928897,3.23867340548557e-12,1.65015791490979e-11,16.9483466054102
"LAMA3",-1.04982477968026,9.01020016057418,-7.05408131686065,3.25280879484558e-12,1.65535969598886e-11,16.9440929354405
"C1QTNF9",-0.712561453536775,2.10021362814727,-7.05168351120236,3.30664948338860e-12,1.68225169041776e-11,16.928058701569
"LFNG",-0.762793616039216,9.6489968482158,-7.0500078718154,3.34479303797313e-12,1.70011858304451e-11,16.9168565516377
"TOX3",-1.38606292944822,7.93158614825916,-7.04805905196945,3.3896988651066e-12,1.72242456643636e-11,16.9038311366315
"PANX2",0.914996992936508,5.98547935757341,7.04782839333162,3.39505285950007e-12,1.72462549624906e-11,16.902289688615
"AGBL4",-0.75012581384711,2.90034192765985,-7.04761057989104,3.40011631726936e-12,1.72653574040203e-11,16.9008341244985
"ADAM33",-1.02427909044216,5.48328981650759,-7.04489735712798,3.46381490771908e-12,1.75676758480373e-11,16.8827061015176
"CLEC10A",-1.19424525848088,5.2071874413197,-7.04194798301226,3.53438716397894e-12,1.79162727744228e-11,16.8630074267975
"ABHD1",-0.71501187540193,3.96319150120771,-7.03765951841695,3.63952655930384e-12,1.84270835853075e-11,16.8343783657601
"SLCO2A1",-0.622219854805708,8.79440428229456,-7.03500202401407,3.70621469398338e-12,1.8753468591068e-11,16.8166453013867
"CST9L",-0.975869585486744,1.13612747154368,-7.02868282250098,3.86964731848427e-12,1.95511090551939e-11,16.7745025441778
"GDF10",-1.05514938042278,3.48610950073176,-7.01477162776248,4.254770805906e-12,2.14391125311039e-11,16.681849543828
"RAB11FIP1",-0.738978774910432,11.7282465577127,-7.01317399404328,4.30134029325141e-12,2.16608253346327e-11,16.6712194283174
"PSD3",-0.968734965411155,9.51064252092857,-7.01078616841451,4.37187749028117e-12,2.19963346878257e-11,16.6553357284405
"ME3",-0.672097358633772,7.29238727984861,-7.01067711114554,4.37512605583701e-12,2.20061142056938e-11,16.654610401713
"COMTD1",0.684019309276651,7.04846234184443,7.00860397575827,4.43733266933241e-12,2.23123480823766e-11,16.6408241711558
"DDC",1.10933526452292,1.40074751165231,7.0064319107158,4.50343924670564e-12,2.26245167994312e-11,16.6263840237413
"FAAH",-0.588606256305965,9.02490227380483,-7.00492536158684,4.54985783857965e-12,2.28509090076372e-11,16.6163706855327
"MOG",0.772285679970057,0.612036992451074,7.00135243548524,4.66183017600811e-12,2.33854152047522e-11,16.5926308860877
"ZNF221",-0.623050609111711,4.20424648672922,-7.00035012987016,4.6937245162892e-12,2.35384073646201e-11,16.5859731787064
"CLDN6",1.0699233822828,1.46537944316064,6.99602024516724,4.83398499850321e-12,2.42184812772227e-11,16.5572223029503
"ZNF177",-0.605438597491166,5.9118263864685,-6.99216928454071,4.9621831417974e-12,2.48330025775707e-11,16.5316650674589
"SH2B2",0.653322818226326,5.11289506268032,6.99123866215977,4.99366079285715e-12,2.49831175531106e-11,16.5254908230988
"CD69",-0.867165949163524,6.2652203382174,-6.98512834408583,5.20526187727895e-12,2.60108863882398e-11,16.4849702092335
"RELN",-1.21629576790352,3.8951326198348,-6.98430234560773,5.23453336667068e-12,2.61494091317835e-11,16.4794950575382
"KLRG2",1.15874329797485,4.82583577842834,6.9815497765876,5.33324935134929e-12,2.66031500474729e-11,16.4612538188607
"MYOM1",-0.692418707305723,4.91475065659263,-6.97872035152655,5.43662604830867e-12,2.71021953282679e-11,16.4425100461156
"SCARA5",-1.3617170570615,4.0292877365534,-6.97764801935051,5.47631694429814e-12,2.72845155880615e-11,16.4354080871165
"KCNA5",-0.677383949411815,2.825115758259,-6.97325938060009,5.64174173338222e-12,2.80755309334586e-11,16.4063528350999
"DLX5",0.930580648142249,4.07036486347621,6.97321426027077,5.64346771324831e-12,2.80758356884757e-11,16.4060541992209
"RGS9BP",0.706625892299313,2.62120078092509,6.97001942784484,5.76700580979995e-12,2.8673512082039e-11,16.3849131584061
"DOK6",-0.707256988168424,5.0200492550744,-6.96972066840431,5.77869308389623e-12,2.8723153215417e-11,16.3829366380489
"FOXL1",0.697947015191994,4.63339179042084,6.96739209370609,5.87058568547121e-12,2.91455483030533e-11,16.3675339813421
"GNAO1",-0.97370937688106,5.61819668154353,-6.96563074001375,5.94104539046088e-12,2.94866776074523e-11,16.3558863796855
"RGS13",-0.804310903004041,2.65069815029276,-6.96272242109673,6.05920835330705e-12,3.00554555525069e-11,16.3366598894872
"RGS11",-1.00525338639876,6.51499517458245,-6.9603516516916,6.15723509901672e-12,3.05147722435842e-11,16.3209924487474
"CGN",-0.613046399373991,10.5314509039353,-6.95159951539561,6.53278489622161e-12,3.23189842401811e-11,16.2631950685991
"CLUL1",-0.958628268278818,5.50536199401758,-6.95114177980055,6.55303294122051e-12,3.24096482562123e-11,16.2601740875158
"CAPNS2",0.733775220447361,0.937212520270571,6.95017262260666,6.59610733265912e-12,3.26131193683073e-11,16.2537784016572
"CXCL14",-1.35880061097114,10.7364125087038,-6.94800488515469,6.69346130548949e-12,3.30460260295902e-11,16.2394759428812
"WFDC3",0.725856501560135,3.08142904042904,6.94720669078175,6.72966263147841e-12,3.32053131304515e-11,16.2342105760724
"CLCN4",0.842579556965457,6.09899725115583,6.94509633803171,6.82630384612365e-12,3.36526203931234e-11,16.2202920715488
"TMCC2",0.804250823679523,5.45959110195474,6.944356573124,6.86050191801232e-12,3.38014504374168e-11,16.2154139745282
"CADM2",-1.10789233106743,3.34374014088314,-6.94349347032141,6.90061426368559e-12,3.3979229067754e-11,16.2097231685632
"SLC40A1",-1.09506470760549,11.6634572759996,-6.94015470111348,7.05796105495926e-12,3.47337359766233e-11,16.187715276037
"RET",-1.34698009269192,8.81386816906425,-6.93859104120885,7.13285748091828e-12,3.5092077425813e-11,16.1774115278183
"TMTC1",-0.912679387040461,8.18254224374074,-6.93637087840234,7.24054082364102e-12,3.55939954760749e-11,16.1627853670294
"BCAT1",0.673530714993783,8.41238669816308,6.93338939446891,7.38766348035029e-12,3.62715995912977e-11,16.1431503957747
"FABP7",1.88831307970276,3.51492734093376,6.93188053652403,7.46323282373826e-12,3.66319620408457e-11,16.1332165234324
"BMPR1B",-1.90691835261219,8.83887665606321,-6.93064309670402,7.52577427686038e-12,3.69174471143834e-11,16.1250710513822
"AFAP1L2",-0.642319722339675,8.57308562412194,-6.92598039029638,7.76608620541459e-12,3.8040965394806e-11,16.094390547107
"KREMEN2",1.09680812384182,4.77472537512648,6.92246790286825,7.952074635379e-12,3.88842385403499e-11,16.0712908314234
"HHIPL1",0.62694125557648,6.06749396152991,6.91944479493282,8.11564484273995e-12,3.96556159586583e-11,16.0514180128833
"HSPA12B",-0.607217138261216,7.28507246922277,-6.91904740564166,8.13739028745486e-12,3.9732798841322e-11,16.0488063052146
"KCNC1",-1.11380734273133,2.66392461116821,-6.91831626542618,8.17754831181085e-12,3.99173233802287e-11,16.0440014873216
"CADM3",-1.22099419834793,4.9107767633772,-6.91599243454315,8.30648089782313e-12,4.04997977281836e-11,16.0287330797219
"FUT6",1.34265613536513,3.2633878569991,6.91521118199483,8.35027338868099e-12,4.07015493352904e-11,16.0236010142379
"NGFR",-1.0986929533049,7.15013271723091,-6.91440978310464,8.39543055354484e-12,4.09098342344795e-11,16.0183371537581
"MAB21L1",-0.808077812756101,4.07513247384286,-6.9137357557021,8.43359606247385e-12,4.10839392240386e-11,16.0139103412599
"NIPAL4",0.910501053659416,2.99987876341447,6.91113739940383,8.582322730918e-12,4.17656250564485e-11,15.9968487719476
"KHDRBS3",0.673935368447454,7.30474894317068,6.91056883946371,8.6152079722826e-12,4.18960445364897e-11,15.9931162170087
"KCNE4",-1.18004688436393,8.98550672205797,-6.90120616843642,9.17486463358342e-12,4.45406137148487e-11,15.9316910551639
"LRRN4CL",-0.884247777920884,4.81432725148967,-6.90093192975407,9.19178392598472e-12,4.45970759239736e-11,15.9298930123208
"MPP2",-0.906089777394491,7.17875316131764,-6.8995967029636,9.27459979943597e-12,4.49859435195536e-11,15.9211395398425
"ANKRD36B",-0.627364347477926,4.69613743184499,-6.89906038475845,9.30807001540516e-12,4.51353078809109e-11,15.9176239808766
"NFATC4",-0.685267352564679,9.58759346652663,-6.89833515352571,9.35351835455590e-12,4.53296227153981e-11,15.912870494116
"MFSD2A",0.872787003807542,6.57675642352595,6.89114591448902,9.8159914762087e-12,4.74890121188353e-11,15.8657735850944
"CNTN4",-1.04753329298838,6.30244934328197,-6.88983411017084,9.9027654490707e-12,4.78813472759683e-11,15.8571847296265
"TMEM151A",0.940351948104975,1.8613119274343,6.88802094329307,1.00239440574519e-11,4.84533724645818e-11,15.8453157180735
"KIF15",0.691875765371699,7.43276243700626,6.8849520736348,1.02323679184229e-11,4.94183519313294e-11,15.8252333276685
"CD1E",-1.06282175033878,4.34221262668338,-6.88311669178893,1.03590445091082e-11,4.99872061934504e-11,15.813226649053
"CHL1",-1.07045873240577,6.19605716250705,-6.87557366001734,1.08960112234732e-11,5.25032083668214e-11,15.7639122750135
"ASPM",0.756908072413648,8.85006894707443,6.87226649346449,1.1139962908348e-11,5.36174299227421e-11,15.7423063764703
"IL11",0.629000493106906,3.81598406503835,6.87194236515869,1.11641584440161e-11,5.37185541107938e-11,15.7401893369436
"CIB3",-0.874244808149787,2.1684495206378,-6.87179014203053,1.11755393837599e-11,5.37509503922521e-11,15.7391951250123
"MAN1A1",-0.747241170882353,9.91805823871909,-6.87159826739777,1.11899010792034e-11,5.37963744871052e-11,15.7379419665
"ZNF699",-0.68939417956161,4.53885162078562,-6.87071607677447,1.12561658385005e-11,5.40995260377063e-11,15.7321806724998
"SOX5",-0.861050903225384,3.97676270525089,-6.87050471775017,1.12720989120765e-11,5.41606689892224e-11,15.7308004567231
"FAM169A",-0.75606570870556,6.58819783301067,-6.85962282930943,1.21230082778485e-11,5.80671782464969e-11,15.6597917402289
"GJB2",1.03278503414074,8.92787697510987,6.85627077230902,1.23975937910064e-11,5.93318442920895e-11,15.6379388286641
"AMTN",0.931745150933393,0.988042924611476,6.85505721188398,1.24984999181014e-11,5.97638789676153e-11,15.630029714109
"SGCG",-1.00872340528858,2.29483770237115,-6.8521984140513,1.27394008049144e-11,6.08640211260287e-11,15.6114031561415
"WBP2NL",-0.637066159167679,2.95094691469153,-6.84778302583218,1.31204468899595e-11,6.25507840389004e-11,15.5826484829069
"SNED1",-0.592114072190359,8.86241787381159,-6.84688637043093,1.31991825349417e-11,6.28825461728227e-11,15.5768111837447
"NRTN",0.932703270446903,3.3551991183686,6.84561368976013,1.33117334357161e-11,6.33650534556456e-11,15.5685271232399
"GSTM2",-0.995826653479561,8.86742600197479,-6.84321126858463,1.35267658397569e-11,6.4370458771868e-11,15.5528932374227
"TMPRSS13",0.769631939724917,8.45723352575719,6.84244473119236,1.35960902267431e-11,6.46821048445762e-11,15.5479060041344
"C1orf116",1.19008252669695,8.56444601464758,6.84070983496795,1.37542809207431e-11,6.54162289137994e-11,15.5366203266279
"SEMA3B",-1.06747506557348,8.30699238053427,-6.84004401674974,1.38154695106772e-11,6.56702066791352e-11,15.5322898021626
"IGF2BP1",0.907029403847999,2.08069014965056,6.83939479496818,1.38753899670229e-11,6.5917873744744e-11,15.5280675911789
"NBPF10",-0.673950108822059,9.67994309616258,-6.83921803175021,1.38917485769942e-11,6.59770035908215e-11,15.5269180755112
"PSCA",1.43923257558208,5.18885752113517,6.83613789297586,1.41798567565579e-11,6.72884873943017e-11,15.5068918451903
"ATP8A1",-0.696868233019488,7.84095956458088,-6.83234242611543,1.4542944716606e-11,6.8953264730267e-11,15.4822260316445
"CYP21A2",-1.11687203787695,6.55310187232509,-6.83197483960926,1.45785899363612e-11,6.91028440912682e-11,15.4798378385061
"FGFBP1",1.32940357964837,2.13012431685076,6.82994640464264,1.47768358267525e-11,6.99757707791406e-11,15.4666612894304
"LEPR",-0.671222217422043,7.37996087882471,-6.82992087706348,1.47793474957189e-11,6.99757707791406e-11,15.4664954870285
"C1orf21",-0.697987998578689,10.827669254742,-6.82556790848445,1.52138182372415e-11,7.19722425164314e-11,15.4382310697563
"SEC14L4",0.871316584910225,1.08326591464649,6.82327200735331,1.5447993645423e-11,7.29777066750866e-11,15.4233300762152
"TRIM43",0.601970681044824,0.378920547438313,6.82277505176807,1.54991452138557e-11,7.31783549920706e-11,15.4201053062176
"C4A",-1.1390672729469,13.8307760651836,-6.81796316159725,1.60031030197582e-11,7.54310599296318e-11,15.3888917620847
"MAGEA6",1.63769915409128,1.52217880634104,6.8176262465783,1.60389846406227e-11,7.55579541799165e-11,15.3867070282753
"TEKT2",-0.999845942357731,3.54709297596596,-6.814083120441,1.6421140084785e-11,7.72503563542257e-11,15.3637374894164
"SLC16A12",-0.896922292811524,2.62313642872438,-6.81172689195026,1.6680208018587e-11,7.84253438063756e-11,15.3484684416849
"STEAP2",-0.876292410990697,8.75220477508517,-6.81119167139032,1.67396119972406e-11,7.86827080082116e-11,15.3450007263556
"RPS6KA6",-1.03551168740148,5.00507143052888,-6.80986015607884,1.68882981159055e-11,7.93373670542469e-11,15.3363748617432
"CXCL3",0.800368110288638,1.90585439310145,6.80934835305958,1.69457934918175e-11,7.95631423272554e-11,15.3330596916977
"CLEC3B",-0.746765262670608,7.12692323509976,-6.80750394875547,1.71545886421755e-11,8.04986470368085e-11,15.3211145670525
"PRKAR2B",-0.695204919666322,9.63806162238344,-6.80472844632409,1.74735517667382e-11,8.19270087700972e-11,15.3031448184362
"SNTN",-0.933435538891752,1.91309616069292,-6.80088616954254,1.79247268609122e-11,8.39723662525789e-11,15.2782793439458
